TableName,Key,Text
Text_en,Event/News/YUNYUN_008_ConspiracyTheory_019_3/Text1,"It has been revealed that the basic research being conducted at T University on ""converting emotions into energy"" has reached a stage where practical application is imminent. Furthermore, it has been shown that emotional responses, particularly those known as ""moe,"" may have a high efficiency in being converted into electricity.

The professor has expressed his intention to ""continue collaborative research with Q,"" and this is likely due to the fact that the professor himself is a Q radio wave receiver, and related conspiracy theories have increased interest in the research, leading to an increase in investors and collaborators.

The collaborative research is planned to be offered with the possibility of participation in an online format."
Text_en,Event/News/YUNYUN_008_ConspiracyTheory_019_3/ThumbnailsText,Q-chan
Text_en,Event/News/YUNYUN_008_ConspiracyTheory_020_3/Headline,"They announced they will distribute dedicated VR equipment free of charge to eligible individuals.
This is expected to support the social reintegration of those who are socially maladjusted."
Text_en,Event/News/YUNYUN_008_ConspiracyTheory_020_3/Text1,"The government announced today a new measure to provide free VR equipment to eligible individuals as part of its social reintegration support program. The program, called ""VR game therapy,"" aims to promote gradual social reintegration through interaction and cooperative behavior in a virtual space.

The target group includes individuals who have long-term social withdrawal or other situations that make social participation difficult. VR game therapy is expected to provide communication training in a less psychologically burdensome environment than the real world.

However, concerns have been raised that VR game therapy may distort users' self-identity or produce dangerous personality-correcting effects."
Text_en,Event/News/YUNYUN_008_ConspiracyTheory_020_3/ThumbnailsText,Dedicated VR equipment
Text_en,Event/News/YUNYUN_008_ConspiracyTheory_021_3/Headline,"Interview with the Man Who Returned to Another World: ""After more than 10 years as a hikikomori (social recluse), I was reincarnated in another world."""
Text_en,Event/News/YUNYUN_008_ConspiracyTheory_021_3/Text1,"An interview with a man who claims to have returned from another world, published online, is generating a lot of buzz.

The man claims that after more than 10 years of being a hikikomori (social recluse), he became able to summon a bride from another world. He then states that shortly afterward, he was chosen by a goddess and reincarnated in another world, thus affirming a conspiracy theory that ""being a hikikomori is a form of mental training that allows one to be reincarnated in another world.""

The man says that after discovering an outdoor, slow-paced lifestyle in the other world, his hikikomori abilities declined, forcing him to return to this world."
Text_en,Event/News/YUNYUN_008_ConspiracyTheory_021_3/ThumbnailsText,Uncle's private room
Text_en,Event/News/YUNYUN_008_ConspiracyTheory_022_3/Headline,"Salarymen freed from the mantra of enslavement
""Aaaah! Our company!"" movement begins"
Text_en,Event/News/YUNYUN_008_ConspiracyTheory_022_3/Text1,"An unusual series of incidents have occurred in office districts across Japan, where office workers have deliberately caused the collapse of their workplace buildings.

As participants shouted while attacking their company buildings, the movement has been dubbed the ""Aaaargh! Our Company! Movement"" on social media.

While collapses and topples of office buildings have been confirmed in multiple cities, no casualties have been reported at this time.

As a result, office districts in major cities are littered with rubble, causing significant disruption to business operations. Authorities are urgently working to determine the cause and ensure safety in response to the rapidly escalating situation."
Text_en,Event/News/YUNYUN_008_ConspiracyTheory_022_3/ThumbnailsText,"Yunyun is held up, yun."
Text_en,Event/News/YUNYUN_008_ConspiracyTheory_023_3/Headline,"Is the ""shut-in girl"" who turns her fantasies into reality Q-chan, the delusional, eccentric beauty?"
Text_en,Event/News/YUNYUN_008_ConspiracyTheory_023_3/Text1,"A conspiracy theory is spreading on social media claiming that ""this world is the dream of a hikikomori (socially withdrawn) girl, and her fantasies are becoming reality.""

This girl is believed to be ""Q-chan.""

Those who support this theory argue that ""if the world is Q-chan's dream, it explains unusual events such as Q-chan's mysterious writings and the influence of a community called 'Q-wave receivers'.""

The number of supporters of this theory continues to grow, and there are almost no significant counterarguments. This unusual rate of spread itself is one of the reasons why people are accepting this conspiracy theory."
Text_en,Event/News/YUNYUN_008_ConspiracyTheory_023_3/ThumbnailsText,Radio delusion beautiful girl Q
Text_en,Event/News/YUNYUN_008_ConspiracyTheory_024_3-2/Headline,"Anti-SNS activists hack into major SNS servers
SNS addicts begin resistance movement"
Text_en,Event/News/YUNYUN_008_ConspiracyTheory_024_3-2/Text1,"Social media servers have been hacked by anti-social media activists, causing service disruptions. The messages ""Quit social media! Break free from slavery! Become human again!"" are continuously displayed on social media screens, preventing users from posting or viewing content as usual.

In response, a strong resistance movement calling for ""reclaiming social media"" is spreading among social media addicts.

There have also been numerous threats of social assassination against anti-social media activists (including the exposure of their past), suggesting that online conflicts between anti-social media activists and social media addicts are likely to intensify."
Text_en,Event/News/YUNYUN_008_ConspiracyTheory_024_3-2/ThumbnailsText,"Yunyun has become a symbol of the liberation of social media, yun."
Text_en,Event/News/YUNYUN_999_ED_050_000/Headline,"Factional conflict erupts within the radio wave receiver community: Three factions clash – the YunQ faction, the QYun faction, and the Riba faction."
Text_en,Event/News/YUNYUN_999_ED_050_000/Text1,"Factional strife is escalating within a community known as ""Q-wave receivers."" The conflict is said to stem from differing interpretations of the relationship between Q-chan and Yunyun.

Currently, the community is divided into three factions: the ""YunQ faction,"" the ""QYun faction,"" and the ""Riba faction."" Each faction is exchanging arguments on social media and message boards, engaging in fierce online battles almost daily.

One Q-wave receiver points out, ""It's all a result of Q-chan's charisma becoming too high."""
Text_en,Event/News/YUNYUN_999_ED_050_000/ThumbnailsText,A world of extreme chaos
Text_en,Event/News/YUNYUN_999_ED_090_000/Headline,"Is Q-chan, who reappeared after nine months of silence, a fake?

""Yun"" lacks her former sharpness."
Text_en,Event/News/YUNYUN_999_ED_090_000/Text1,"After nine months of silence, Q-chan's account has resumed posting.

However, subtle inconsistencies in the content and tone of the posts have led to growing suspicion among users that it might not be the real Q-chan.

Particular attention is being paid to the use of ""Yun"" in the anonymous messages.

Many Q-chan observers have commented that the posts lack the same edge as before.

As a result, conspiracy theories are spreading that the current Q-chan is a fake, an imposter, and nothing more."
Text_en,Event/News/YUNYUN_999_ED_090_000/ThumbnailsText,Q-chan?
Text_en,Event/Post/YUNYUN_002_Main_000_020/Account,Q Radio wave receiver summary
Text_en,Event/Post/YUNYUN_002_Main_000_020/Text,"A conspiracy theory is gaining attention claiming that Q-chan is a prophet of Yunyun's radio waves and that the truth is written in the mysterious documents.

It is said that the documents are encrypted using a special steganography, and when the waveform is generated based on the frequency of Yunyun's appearance and the spectrum is expanded using FFT analysis, a periodic pattern that does not appear in normal text can be observed.

<color=#1D9BF0>Show more</color>"
Text_en,Event/Post/YUNYUN_002_Main_000_030/Account,Q Radio wave receiver summary
Text_en,Event/Post/YUNYUN_002_Main_000_030/Text,"A conspiracy theory claiming that ""Q-chan is a liberator of the world and is trying to start a revolution with Yunyun's anonymous writings"" is gaining attention.
Conspiracy theorists argue:
""She is a destroyer of the deep state and a revolutionary.
Yunyun is a goddess of revolution who will liberate people.""

<color=#1D9BF0>Show more</color>"
Text_en,Event/Post/YUNYUN_002_Main_000_040/Account,Q Radio wave receiver summary
Text_en,Event/Post/YUNYUN_002_Main_000_040/Text,"A conspiracy theory is gaining attention claiming that the Deep State views ""Q-wave receivers"" as a threat and is beginning to consider how to deal with Q-chan.

""Q-wave receivers"" refers to a group that deciphers Q-chan's anonymous writings and interprets them as conspiracy theories. Their influence on the internet is growing day by day.

<color=#1D9BF0>Show more</color>"
Text_en,Event/Post/YUNYUN_003_Main_000_020-2/Account,anonymous
Text_en,Event/Post/YUNYUN_003_Main_000_020-2/Text,"Q-chan's anonymous post is plagiarized; the original anonymous post was posted by P-chan.

Q-chan's anonymous post is incredibly childish.

The poster is probably a stupid, socially maladjusted person who hasn't received a proper education.

It reveals the level of their parents' upbringing."
Text_en,Event/Post/YUNYUN_003_Main_000_020/Account,P-chan
Text_en,Event/Post/YUNYUN_003_Main_000_020/Text,"I'm thinking of proposing to Yunyun. Sorry to all the otaku out there, but I'm going to sneak in. I'll get paid at the end of next month, so I'll buy a wedding ring. And then I'll tell her how I feel.

Yunyun's a little devil, so she might be surprised by human customs.

But a contract is a contract. It doesn't change the fact that I'm dedicating my time and soul to her. So, I'm sure she'll accept these feelings too.

I can't hold back any longer to tell her how I feel."
Text_en,Event/Post/YUNYUN_003_Main_000_030/Account,anonymous
Text_en,Event/Post/YUNYUN_003_Main_000_030/Text,"P-chan is the fake.

P-chan wrote the fake document about Yunyun before Q-chan's tweet.

The timestamp proves it.

<color=#1D9BF0>Show more</color>"
Text_en,Event/Post/YUNYUN_003_Main_000_040-1/Account,P-chan
Text_en,Event/Post/YUNYUN_003_Main_000_040-1/Text,"Q-chan is

a fake otaku influencer,

and her claims of loving Yunyun are lies."
Text_en,Event/Post/YUNYUN_003_Main_000_040-2/Account,Q-chan
Text_en,Event/Post/YUNYUN_003_Main_000_040-2/Text,"I'm not a fake otaku!!
Just look at this room and it's obvious!!
If you say I'm a fake and you're the real deal—
Fine. I'll prove it. My merchandise, my knowledge, my studies, my love. I'll line it all up and show it to you!
Here we go, P-chan—do you have enough otaku merchandise stored up!?
Haha"
Text_en,Event/Post/YUNYUN_003_Main_000_060-1/Account,P-chan
Text_en,Event/Post/YUNYUN_003_Main_000_060-1/Text,"The Tokyo Metropolitan Government is robbing people of their freedom of thought and turning them into obedient servants by restricting freedom of expression. Yunyun radio wave receivers!

Gather in front of the Tokyo Metropolitan Government and march forward for liberation from enslavement!

Those who reject Yunyun are only driving themselves into a life of insignificant goals. Repent now and look up to the fiction of Yunyun as a true model of something sublime.

"
Text_en,Event/Post/YUNYUN_003_Main_000_060-2/Account,anonymous
Text_en,Event/Post/YUNYUN_003_Main_000_060-3/Account,anonymous
Text_en,Event/Post/YUNYUN_003_Main_000_060-4/Account,anonymous
Text_en,Event/Post/YUNYUN_003_Main_000_070-2/Account,anonymous
Text_en,Event/Post/YUNYUN_003_Main_000_070-3/Account,anonymous
Text_en,Event/Post/YUNYUN_003_Main_000_080-2/Account,anonymous
